,graph,reward,trialNumber,trial_index,visited_nodes,difficulty,difficulty_2,unchoosen_diff,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df
4408,"[[], [9], [7, 3], [], [5, 1], [6, 0], [], [], [2, 7], []]","[0, -1, 4, -3, None, -2, -2, 4, -3, 2]",159,165,"{1, 4, 9}",4,,2.0,best_alone,w5c58b96,9.365119425763737,7.815207062189088,9.557540571952371,1,1,0,1,1,1
4410,"[[], [9, 8], [], [], [6, 5], [], [5, 2], [], [7], [3, 0]]","[-1, None, 0, 2, -1, -3, 2, 3, 0, 2]",161,167,"{1, 3, 9}",2,3.0,,best_min,w5c58b96,8.500047032581268,6.633318433280377,8.643649615368796,4,4,0,1,1,1
4412,"[[6, 4], [8, 9], [], [1, 7], [], [], [4, 2], [5], [], []]","[-1, -2, -1, None, -2, 2, 1, 4, 4, -2]",163,169,"{3, 5, 7}",7,,6.0,best_alone,w5c58b96,9.198166571044473,6.536691597591305,9.26558584620216,6,6,0,1,1,1
4414,"[[], [], [0, 7], [5, 4], [9], [1, 8], [2, 0], [], [], []]","[-2, -4, 1, None, 3, 1, 4, 2, 2, 3]",165,171,"{9, 3, 4}",6,,6.0,best_alone,w5c58b96,8.70483390968779,7.826443135456014,9.052164937010307,6,6,0,1,1,1
4416,"[[], [], [9, 4], [2, 8], [], [6, 7], [7, 0], [], [1], []]","[-4, -4, 1, None, 4, 1, 2, -3, -4, -3]",167,173,"{2, 3, 4}",10,3.0,,best_second,w5c58b96,8.11969625295725,7.6708948313621175,8.61323037961318,5,5,0,1,1,1
4418,"[[5, 2], [0, 5], [], [], [], [], [7, 4], [], [3], [6, 8]]","[-2, 3, -3, -1, 3, 1, -4, 1, 1, None]",169,175,"{9, 4, 6}",2,7.0,,best_alone,w5c58b96,8.845489236753274,7.1929342212158,9.02063159674821,0,-1,1,0,0,1
4420,"[[], [], [7], [0, 1], [3, 0], [8, 6], [], [], [], [5, 2]]","[-4, 4, -1, 3, -3, -4, -3, 4, -1, None]",171,177,"{9, 2, 7}",9,,2.0,best_alone,w5c58b96,9.276876895776427,6.687108607866515,9.349145334853365,3,3,0,1,1,1
4422,"[[], [], [5, 3], [], [2, 5], [], [8, 9], [], [0, 7], [1]]","[-3, -3, 0, -2, 2, 0, None, 4, 4, -4]",173,179,"{8, 6, 7}",11,0.0,,best_second,w5c58b96,8.119993827725105,7.148345743900068,8.440744019252831,8,8,0,1,1,1
4424,"[[5, 7], [4, 8], [0, 6], [], [], [], [3], [], [], [1, 4]]","[-3, 0, None, -1, -3, -2, 4, -4, -1, -4]",175,181,"{2, 3, 6}",9,,2.0,best_alone,w5c58b96,8.321664807135,7.881559917056898,8.818630229100354,3,3,0,1,1,1
4426,"[[4, 5], [], [], [], [5, 2], [], [7, 9], [3, 8], [], [1]]","[-1, 4, 4, -2, -2, -4, None, -3, 0, 3]",177,183,"{9, 6, 1}",11,,2.0,best_alone,w5c58b96,7.563719668414366,6.502790045915623,7.860570785538664,7,7,0,1,1,1
4428,"[[9, 7], [6, 2], [4], [], [], [], [5, 8], [], [], [7, 3]]","[-3, None, 2, 2, -4, 4, 3, -2, -3, 0]",179,185,"{1, 5, 6}",8,6.0,,best_second,w5c58b96,8.253488028345904,7.368339686311381,8.59877317840866,7,7,0,1,1,1
4430,"[[], [5, 4], [], [8, 2], [0], [7, 9], [], [], [2, 6], []]","[-3, None, 1, -2, 0, -2, -4, -4, 1, -2]",181,187,"{1, 5, 9}",2,0.0,,best_alone,w5c58b96,9.365290731974005,7.346010209913293,9.4898642567265,-3,-4,1,0,0,1
4432,"[[3, 1], [], [], [], [], [8, 2], [9], [0, 6], [2, 4], []]","[1, -1, -1, -3, -2, 2, 4, None, -3, 4]",183,189,"{9, 6, 7}",9,,2.0,best_alone,w5c58b96,7.606387389772652,6.3080984415095305,7.847371836159789,8,8,0,1,1,1
4434,"[[], [6, 4], [3, 7], [], [8], [], [5, 0], [], [], [2, 3]]","[-4, None, 3, -2, -3, 4, -4, 3, 1, 3]",185,191,"{1, 5, 6}",5,0.0,,best_min,w5c58b96,8.216358332386156,6.717804695023692,8.417814747435958,0,0,0,1,1,1
4436,"[[], [], [], [], [1, 0], [2, 9], [3], [5, 6], [4, 1], []]","[1, 0, 1, -4, -2, 0, -3, None, -3, -1]",187,193,"{2, 5, 7}",5,1.0,,best_second,w5c58b96,8.260234291607297,7.7039102096163115,8.713253274320705,1,1,0,1,1,1
4438,"[[], [2, 7], [], [], [3], [0, 6], [], [], [5, 0], [1, 4]]","[4, -4, -1, 4, -1, 3, -4, -3, -3, None]",189,195,"{9, 3, 4}",9,,2.0,best_alone,w5c58b96,9.087833697483386,6.261491684321042,9.145268375232469,3,3,0,1,1,1
4440,"[[2, 9], [], [9, 1], [], [], [4], [7, 5], [8, 3], [], []]","[2, -4, 3, -1, -2, 4, None, 0, -3, -1]",191,197,"{4, 5, 6}",4,,2.0,best_alone,w5c58b96,8.718990524710849,6.439350371100098,8.816260208734581,2,2,0,1,1,1
4442,"[[8, 4], [], [], [], [2], [6, 3], [], [], [7, 1], [5, 6]]","[None, 1, 1, 4, 3, 2, 3, -1, -1, 1]",193,199,"{0, 2, 4}",5,,2.0,best_alone,w5c58b96,8.197263371414337,7.669961995473577,8.660947155060935,4,4,0,1,1,1
4444,"[[1, 7], [8, 6], [], [9, 5], [], [], [], [4], [], [5, 2]]","[None, -2, 4, 1, 4, 3, -3, 2, 1, -2]",195,201,"{0, 4, 7}",9,,4.0,best_alone,w5c58b96,8.181440695719372,7.905810312658932,8.746080217357513,6,6,0,1,1,1
4446,"[[], [], [], [9, 6], [], [8, 0], [2], [], [0, 1], [7, 4]]","[-4, -2, -3, None, -4, 4, -4, 3, 1, 3]",197,203,"{9, 3, 7}",10,7.0,,best_second,w5c58b96,8.060855752934316,7.931644021454311,8.691314551644853,6,6,0,1,1,1
4448,"[[2, 6], [], [4, 1], [7, 8], [], [], [5], [8, 9], [], []]","[None, -2, -2, 3, 0, -4, -2, 0, 3, 3]",199,205,"{0, 2, 4}",3,0.0,,best_second,w5c58b96,8.285513309079741,6.48768401848461,8.438582790834326,-2,-2,0,1,1,1
4450,"[[], [6, 9], [], [8, 2], [], [], [7, 0], [], [2, 5], [4]]","[-4, None, -3, 1, 4, 1, -2, 0, -1, 0]",1,7,"{1, 4, 9}",8,,4.0,best_alone,w11ae0c3,8.29054350077274,7.329093736246592,8.614138397472717,4,4,0,1,1,1
4452,"[[6], [], [], [7, 8], [], [2, 4], [], [8, 1], [], [5, 0]]","[2, 3, -1, -2, 1, -4, 3, 0, -1, None]",3,9,"{0, 9, 6}",9,,2.0,best_alone,w11ae0c3,8.20111164444276,7.173958319756793,8.506940814951887,5,5,0,1,1,1
4454,"[[], [4], [], [6, 2], [], [8, 1], [2, 9], [], [0, 7], []]","[-2, 3, 0, -1, -3, None, -2, 3, 0, -3]",5,11,"{1, 4, 5}",4,,5.0,best_min,w11ae0c3,7.873978379604501,8.835646922534771,9.159257581746866,3,0,3,0,0,1
4456,"[[6, 2], [5, 7], [], [], [3], [], [], [], [1, 4], [0, 6]]","[4, -2, -4, 3, 2, 1, 4, -3, None, 4]",7,13,"{8, 3, 4}",8,,4.0,best_alone,w11ae0c3,7.659171367666058,7.062191632286557,8.097426298597213,5,5,0,1,1,1
4458,"[[8, 7], [6, 3], [0, 9], [], [1, 6], [], [], [], [], [5]]","[-1, -3, None, -4, -4, -2, -3, -2, 1, 1]",9,15,"{9, 2, 5}",2,,3.0,best_min,w11ae0c3,7.551186867296149,8.536211197252,8.853379672927634,0,-1,1,0,0,1
4460,"[[], [8, 2], [], [9, 0], [], [], [5], [1, 6], [], [0, 4]]","[-4, 4, 1, 0, 3, 4, -2, None, 0, -3]",11,17,"{1, 2, 7}",2,3.0,,best_second,w11ae0c3,7.232010331664759,8.32263709695394,8.612139668725192,5,5,0,1,1,1
4462,"[[6, 2], [], [], [0, 9], [5, 7], [7, 1], [], [], [], [8]]","[-2, -3, -4, None, 2, 0, -2, 4, 4, 2]",13,19,"{8, 9, 3}",11,,2.0,best_alone,w11ae0c3,7.536363938404511,6.664409020350408,7.88532923927319,6,6,0,1,1,1
4464,"[[5, 1], [], [6, 9], [8], [0, 3], [], [], [2, 6], [], []]","[-4, -4, 3, 1, None, 0, 4, 0, 3, -1]",15,21,"{8, 3, 4}",10,,4.0,best_alone,w11ae0c3,8.250358951477294,7.982416346827733,8.818334283552174,4,4,0,1,1,1
4466,"[[2, 9], [], [9, 4], [], [], [], [5, 3], [1], [6, 7], []]","[4, 0, 2, -4, -1, -2, 2, 2, None, 4]",17,23,"{8, 3, 6}",3,6.0,,best_alone,w11ae0c3,8.246695943718557,8.371704884667631,9.004176840696658,2,-2,4,0,0,1
4468,"[[], [9, 0], [], [8, 7], [], [1, 6], [4], [], [7, 2], []]","[-2, 3, -3, 3, -1, None, -4, 1, -3, -4]",19,25,"{0, 1, 5}",4,5.0,,best_second,w11ae0c3,7.573017256052546,7.60887062919126,8.283999304248525,1,1,0,1,1,1
4470,"[[7, 4], [], [], [6, 2], [8], [], [2, 9], [5, 1], [], []]","[None, 3, -1, -2, 1, 0, -3, 3, 0, -4]",21,27,"{0, 1, 7}",4,0.0,,best_second,w11ae0c3,8.07496035911586,7.8387375595992825,8.656781205623291,6,6,0,1,1,1
4472,"[[], [9, 2], [], [5, 7], [1, 9], [8, 6], [], [0], [], []]","[-1, 4, 3, None, -3, -1, 3, 0, -4, 4]",23,29,"{0, 3, 7}",5,,7.0,best_min,w11ae0c3,8.234034207692043,8.30325712085294,8.962263554116761,2,-1,3,0,0,1
4474,"[[3, 7], [], [], [5, 6], [8, 9], [], [], [2], [9, 1], []]","[None, 1, -4, -1, 0, 1, -1, -2, -3, -4]",25,31,"{0, 3, 5}",4,0.0,,best_second,w11ae0c3,8.264105763728956,7.385851078125209,8.611411866655219,0,0,0,1,1,1
4476,"[[8, 1], [], [], [], [0, 6], [7, 2], [9], [2, 3], [], []]","[2, 0, -3, 1, None, 2, 0, -1, -3, 1]",27,33,"{0, 1, 4}",2,2.0,,best_min,w11ae0c3,7.758760544157663,8.158516244806831,8.671458150427666,2,2,0,1,1,1
4478,"[[], [], [5, 0], [1, 4], [], [], [2, 7], [9], [3, 1], []]","[1, -2, -4, 0, -3, -1, None, 3, -4, 3]",29,35,"{9, 6, 7}",10,,2.0,best_alone,w11ae0c3,7.780720886117918,6.76619171466035,8.089789175789319,6,6,0,1,1,1
4480,"[[], [7, 8], [], [1, 7], [5, 9], [2, 6], [], [], [], [0]]","[-1, -4, 4, 2, None, 4, 1, 4, -3, -2]",31,37,"{2, 4, 5}",7,3.0,,best_second,w11ae0c3,7.1891677384203225,6.70073110954781,7.667158255319148,8,8,0,1,1,1
4482,"[[9, 8], [3, 7], [1, 3], [], [5], [], [0, 4], [], [], []]","[4, -4, 0, 4, 2, -4, None, -1, 1, 0]",33,39,"{0, 8, 6}",4,3.0,,best_second,w11ae0c3,7.687538766201629,7.77779262633883,8.426611813184998,5,5,0,1,1,1
4484,"[[], [0, 9], [4], [], [], [], [3, 5], [1, 2], [6, 3], []]","[-2, -3, 2, 3, -2, 4, 1, None, 0, 2]",35,41,"{2, 4, 7}",3,,4.0,best_alone,w11ae0c3,7.68937110752969,8.36474106822456,8.776012719182917,0,0,0,1,1,1
4486,"[[5, 7], [4, 2], [3], [], [8, 6], [], [], [], [], [0, 5]]","[4, None, -1, -1, 4, 3, -2, -2, 4, -3]",37,43,"{8, 1, 4}",8,6.0,,best_second,w11ae0c3,7.58018941794454,6.953684210870537,8.008032846969307,8,8,0,1,1,1
4488,"[[], [8, 6], [], [], [7, 5], [2], [], [9, 0], [6, 3], []]","[3, -4, 3, 0, None, 4, 1, -3, 2, 1]",39,45,"{2, 4, 5}",8,,2.0,best_alone,w11ae0c3,7.315883504509785,6.914730892718562,7.82803803212583,7,7,0,1,1,1
4490,"[[], [6, 8], [], [7, 9], [], [], [8, 4], [2, 5], [], [0]]","[3, 0, 2, None, -4, 4, 1, -2, -1, 3]",41,47,"{0, 9, 3}",5,,2.0,best_alone,w11ae0c3,7.60887062919126,6.386879319362644,7.866722285136729,6,6,0,1,1,1
4492,"[[], [], [4, 8], [0, 7], [8, 1], [3, 6], [9], [], [], []]","[0, 2, 1, 0, -1, None, 0, -2, -3, 4]",43,49,"{9, 5, 6}",5,,2.0,best_alone,w11ae0c3,7.96311205897929,6.4723462945009,8.165932137321585,4,4,0,1,1,1
4494,"[[3, 5], [], [9, 6], [4, 8], [], [1], [], [], [], [6, 7]]","[None, 1, -1, -3, -2, -1, -2, 4, 0, 4]",45,51,"{0, 1, 5}",4,,2.0,best_alone,w11ae0c3,8.021912778985708,6.654152520183219,8.248529124800218,0,0,0,1,1,1
4496,"[[], [2], [], [], [5, 9], [9, 3], [7, 1], [8, 0], [], []]","[-2, -2, 0, -2, 4, 2, None, 2, 3, 4]",47,53,"{8, 6, 7}",6,4.0,,best_second,w11ae0c3,7.716460800176354,5.6131281063880705,7.831220214604293,5,5,0,1,1,1
4498,"[[7], [], [4, 0], [], [5, 1], [], [8, 9], [], [9, 3], []]","[4, 4, None, -2, -3, -4, -2, 4, 1, -2]",49,55,"{0, 2, 7}",11,,8.0,best_alone,w11ae0c3,7.508787170634276,6.595780513961311,7.845807502637805,8,8,0,1,1,1
4500,"[[5, 9], [], [6, 3], [], [0, 7], [], [3, 8], [1], [], []]","[2, -3, -3, 0, None, -1, 4, 1, -1, -2]",51,57,"{0, 4, 5}",2,4.0,,best_second,w11ae0c3,8.010359588919783,8.303504798872781,8.860641041773876,1,1,0,1,1,1
4502,"[[], [], [5], [], [7, 2], [], [], [1, 0], [9, 6], [6, 3]]","[-4, -2, 3, -3, None, 3, 3, -2, -1, 3]",53,59,"{2, 4, 5}",11,,2.0,best_alone,w11ae0c3,7.446585099157725,6.8690144506657065,7.891704659330107,6,6,0,1,1,1
4504,"[[3, 5], [], [], [9, 7], [], [2], [1, 4], [], [6, 1], []]","[None, 0, -3, -2, 1, -4, -1, -3, -1, 1]",55,61,"{0, 9, 3}",5,1.0,,best_second,w11ae0c3,8.162801353492075,7.843848638152473,8.708969906980947,-1,-1,0,1,1,1
4506,"[[2, 9], [], [], [1, 8], [], [0, 2], [3, 7], [4], [], []]","[-4, -2, 4, 0, 4, -1, None, 4, -4, -2]",57,63,"{4, 6, 7}",11,,2.0,best_alone,w11ae0c3,7.713784616598755,6.71295620067707,8.026496938945412,8,8,0,1,1,1
4508,"[[], [], [0, 6], [], [2, 0], [3], [], [8, 5], [1, 9], []]","[0, -3, 4, 4, -1, 2, 1, None, 2, -1]",59,65,"{8, 9, 7}",6,3.0,,best_alone,w11ae0c3,8.395703293828527,8.227642707904428,9.008224187854049,6,1,5,0,0,1
4510,"[[2, 7], [], [], [], [8], [0, 2], [9, 4], [], [], [3, 1]]","[3, 4, -2, -4, 4, 4, None, 3, 4, -1]",61,67,"{8, 4, 6}",9,,8.0,best_alone,w11ae0c3,7.497207223203318,6.3818160174060985,7.780303087908373,8,8,0,1,1,1
4512,"[[8, 7], [6, 4], [3], [], [], [], [], [], [7, 5], [1, 2]]","[3, -2, 4, 2, 4, 1, -4, 0, 1, None]",63,69,"{9, 2, 3}",8,,8.0,best_alone,w11ae0c3,7.218176838403407,6.922643891475888,7.774015077250727,6,6,0,1,1,1
4514,"[[], [4, 7], [1, 4], [6, 8], [], [0], [], [], [], [3, 5]]","[-2, 0, 2, 1, -1, 3, 1, 2, -2, None]",65,71,"{0, 9, 5}",2,,3.0,best_min,w11ae0c3,7.891704659330107,7.9658927350845286,8.62245370207373,2,1,1,0,0,1
4516,"[[], [], [], [], [2, 0], [8, 6], [1], [4, 2], [9, 3], []]","[3, -2, 1, 2, 1, None, -3, -3, -1, 3]",67,73,"{8, 9, 5}",4,3.0,,best_second,w11ae0c3,7.850882664809852,7.0343879299155025,8.216628493133442,2,2,0,1,1,1
4518,"[[], [8, 5], [], [0, 4], [], [7], [3, 0], [], [2, 9], []]","[-2, None, -1, 4, 1, 4, 1, 4, 0, -3]",69,75,"{1, 5, 7}",10,,2.0,best_alone,w11ae0c3,7.519149957669823,6.293419278846481,7.776115477098742,8,8,0,1,1,1
4520,"[[4, 8], [], [7], [], [], [1, 3], [0, 4], [], [], [5, 2]]","[-2, 4, -4, 3, -1, -3, -1, -2, 1, None]",71,77,"{9, 5, 1}",4,6.0,,best_second,w11ae0c3,8.320448113956559,7.0664669701369585,8.57130251706327,1,1,0,1,1,1
4522,"[[], [], [], [6, 2], [3, 5], [1], [], [], [0, 7], [8, 0]]","[0, 3, -2, -4, None, 0, -4, -2, -2, 2]",73,79,"{1, 4, 5}",10,,2.0,best_alone,w11ae0c3,7.437206366871293,6.398594934535208,7.7397944584087,3,3,0,1,1,1
4524,"[[], [7, 0], [], [1, 5], [6, 8], [9], [8, 2], [], [], []]","[3, -3, 3, None, 0, 2, 4, 1, 2, 4]",75,81,"{9, 3, 5}",7,,2.0,best_alone,w11ae0c3,7.742835955430749,7.028201432058004,8.140898460607852,6,6,0,1,1,1
4526,"[[], [6, 7], [], [], [8, 2], [], [0, 3], [5], [], [4, 8]]","[-3, None, 3, 1, -2, 3, -4, 2, -1, 2]",77,83,"{1, 5, 7}",10,,4.0,best_alone,w11ae0c3,7.236339342754344,6.511745329644728,7.630946580890459,5,5,0,1,1,1
4528,"[[8, 3], [], [], [], [0, 8], [7, 2], [1], [], [], [5, 6]]","[3, 3, 3, 3, -3, -3, 4, -1, -2, None]",79,85,"{9, 6, 1}",9,,4.0,best_alone,w11ae0c3,7.565793282428515,6.659293919683638,7.904703913873747,7,7,0,1,1,1
4530,"[[6, 3], [], [0, 9], [], [], [], [], [4, 1], [7, 4], [5]]","[4, 2, None, 4, -2, 1, -2, 2, -2, -1]",81,87,"{0, 2, 3}",7,0.0,,best_second,w11ae0c3,7.111512116496157,7.786136437783072,8.197538739721185,8,8,0,1,1,1
4532,"[[], [], [1, 4], [6, 5], [], [], [], [0], [3, 7], [2, 1]]","[-3, 3, 1, -2, -1, 0, 2, -1, None, 2]",83,89,"{8, 0, 7}",3,,2.0,best_second,w11ae0c3,8.307459327011944,6.629363253437449,8.478452363099807,0,-4,4,0,0,1
4534,"[[], [2, 7], [7, 5], [6, 8], [3, 9], [], [], [], [], [0]]","[-1, -4, -2, -1, None, -4, -4, 1, 3, 0]",85,91,"{0, 9, 4}",5,,7.0,best_min,w11ae0c3,7.917171988845776,7.2520539518528135,8.331827004436057,2,-1,3,0,0,1
4536,"[[7, 2], [], [], [9, 5], [0, 7], [6], [], [], [], [8, 1]]","[3, 2, -4, None, 2, 4, 0, -2, 0, -3]",87,93,"{3, 5, 6}",6,,2.0,best_alone,w11ae0c3,7.5416830998821105,7.299797366758161,8.120886021092838,4,4,0,1,1,1
4538,"[[], [4, 0], [], [], [], [], [5], [1, 4], [2, 3], [8, 6]]","[-3, -2, 0, 4, 1, 1, 4, 3, -3, None]",89,95,"{9, 5, 6}",6,,4.0,best_alone,w11ae0c3,7.531016332077916,7.118826249062077,8.038834757787749,5,5,0,1,1,1
4540,"[[8, 2], [], [], [0, 5], [], [1], [], [6, 4], [], [7, 6]]","[4, -3, -3, None, -1, -2, -4, 1, 3, 4]",91,97,"{0, 8, 3}",9,7.0,,best_second,w11ae0c3,7.094234845924755,6.648984550024776,7.588829878307813,7,7,0,1,1,1
4542,"[[7, 4], [], [], [], [3], [9, 8], [], [6, 2], [], [8, 1]]","[None, -4, -4, 4, 3, -3, -2, 0, 2, 3]",93,99,"{0, 3, 4}",10,,2.0,best_alone,w11ae0c3,7.534762657037537,6.705639094860003,7.89655270164304,7,7,0,1,1,1
4544,"[[5, 9], [0, 2], [3], [], [7, 6], [], [], [6, 8], [], []]","[0, None, -4, 1, 1, 0, -1, 1, 1, -1]",95,101,"{1, 2, 3}",2,,1.0,best_second,w11ae0c3,7.47477218239787,7.149916836132109,8.01829613851552,0,-3,3,0,0,1
4546,"[[4, 1], [], [9, 5], [2, 9], [], [], [0, 7], [8], [], []]","[4, 1, 1, -4, -2, 0, None, 2, 2, -4]",97,103,"{0, 1, 6}",2,3.0,,best_min,w11ae0c3,7.027314514039776,7.710653323501202,8.119100837637486,5,5,0,1,1,1
4548,"[[1], [], [7, 0], [], [5, 8], [], [4, 5], [3, 9], [], []]","[-4, -3, None, 3, 2, 2, -1, 3, -3, 2]",99,105,"{2, 3, 7}",7,1.0,,best_second,w11ae0c3,7.258412150595306,5.62040086571715,7.43543801981455,6,6,0,1,1,1
4550,"[[], [], [], [1, 9], [7, 2], [3, 6], [0], [], [4, 7], []]","[-4, -1, 1, 4, 4, None, -3, 0, -4, 4]",101,107,"{9, 3, 5}",10,0.0,,best_second,w11ae0c3,7.689828668736483,6.88653164253051,8.059592328887545,8,8,0,1,1,1
4552,"[[], [6], [], [7, 1], [], [8, 0], [], [4, 2], [0, 9], []]","[-1, 1, 2, None, -2, 4, 2, -1, -4, -4]",103,109,"{1, 3, 6}",4,,4.0,best_alone,w11ae0c3,7.734996194022781,6.635946555686647,8.022240916806537,3,3,0,1,1,1
4554,"[[8, 5], [], [], [1], [], [], [], [9, 3], [5, 6], [2, 4]]","[4, -2, 4, 3, 3, -4, -1, None, 0, 0]",105,111,"{1, 3, 7}",2,,1.0,best_second,w11ae0c3,7.729295674310481,7.789868559054706,8.452974619089586,4,1,3,0,0,1
4556,"[[6, 2], [7, 4], [], [1, 8], [], [], [2, 9], [], [5], []]","[1, -4, 0, None, -1, 4, -3, 3, 4, -4]",107,113,"{8, 3, 5}",11,,4.0,best_alone,w11ae0c3,7.5379626597682075,6.413458957167357,7.818832443803404,8,8,0,1,1,1
4558,"[[1], [], [6, 5], [], [3, 8], [], [5, 7], [], [], [4, 0]]","[1, 4, -4, 3, -3, -4, 1, 1, 1, None]",109,115,"{0, 9, 1}",6,,2.0,best_alone,w11ae0c3,7.841492924460013,6.126869184114185,8.006700845440367,5,5,0,1,1,1
4560,"[[], [], [1, 5], [0], [2, 1], [], [], [], [9, 3], [6, 7]]","[-1, -2, 4, -1, 0, 2, -3, -2, None, 3]",111,117,"{8, 9, 7}",2,5.0,,best_second,w11ae0c3,8.195057690895078,6.680854678790215,8.39366870513074,1,1,0,1,1,1
4562,"[[], [], [3], [], [], [9, 8], [7, 2], [1, 0], [], [8, 4]]","[-4, 4, -4, -3, -4, 1, None, -1, -2, -1]",113,119,"{1, 6, 7}",9,3.0,,best_second,w11ae0c3,7.853216388156072,6.82001636467413,8.157370441186774,3,3,0,1,1,1
4564,"[[8], [], [6, 9], [], [2, 6], [3, 1], [], [5, 0], [], []]","[4, 0, -2, 4, 3, -4, 1, None, 3, 1]",115,121,"{0, 8, 7}",9,,4.0,best_alone,w11ae0c3,7.403061091090091,6.304448802421981,7.690286020676767,7,7,0,1,1,1
4566,"[[], [4, 2], [], [1, 5], [], [7], [], [], [6, 0], [8, 6]]","[-3, 1, -2, None, -4, -3, -2, 3, -1, -3]",117,123,"{1, 2, 3}",2,3.0,,best_alone,w11ae0c3,8.071843149609158,7.617267813628347,8.563122123304638,0,-1,1,0,0,1
4568,"[[], [4, 7], [], [2, 9], [8, 6], [3, 2], [], [0], [], []]","[0, None, 1, 1, 4, 3, -4, -4, -3, 2]",119,125,"{8, 1, 4}",3,8.0,,best_second,w11ae0c3,7.7989333100412175,7.374001859350161,8.301769763117166,1,1,0,1,1,1
4570,"[[], [], [], [4, 1], [], [6, 2], [], [0], [3, 7], [5, 6]]","[-2, 1, 4, -1, 0, 0, 2, -1, None, 2]",121,127,"{8, 1, 3}",2,2.0,,best_second,w11ae0c3,9.087720658428273,6.899723107284872,9.193906065512758,0,0,0,1,1,1
4572,"[[], [], [5, 1], [], [6, 8], [1, 3], [0, 7], [], [9], []]","[3, -1, -3, 4, None, -4, 1, -4, -3, -2]",123,129,"{0, 4, 6}",8,5.0,,best_second,w11ae0c3,7.8954360069429645,6.272877006546167,8.07527154629746,4,4,0,1,1,1
4574,"[[], [7, 8], [], [1, 9], [6, 2], [], [2, 0], [], [], [5]]","[0, -4, -2, None, 0, 4, 2, -4, 0, -1]",125,131,"{9, 3, 5}",9,,4.0,best_alone,w11ae0c3,8.398634855292102,6.095824562432225,8.493719835230596,3,3,0,1,1,1
4576,"[[8, 2], [], [], [], [], [4], [1, 3], [0, 8], [], [6, 5]]","[0, -3, 3, 3, -3, -4, 4, 2, 4, None]",127,133,"{9, 3, 6}",10,1.0,,best_second,w11ae0c3,8.01201823915906,7.438971592395862,8.458928283284262,7,7,0,1,1,1
4578,"[[3, 8], [7, 5], [], [], [], [2], [0, 3], [9, 4], [], []]","[2, None, 1, 1, -4, -3, -1, 4, -2, 3]",129,135,"{1, 9, 7}",8,8.0,,best_second,w11ae0c3,7.699389406256736,7.2115567333138015,8.177796683277776,7,7,0,1,1,1
4580,"[[], [], [], [1, 8], [3, 9], [], [5, 0], [6, 5], [], [2]]","[4, -4, 3, 0, None, 4, 1, 3, 0, 2]",131,137,"{9, 2, 4}",7,,4.0,best_alone,w11ae0c3,7.4570320891223805,6.716594773520979,7.846589975291187,5,5,0,1,1,1
4582,"[[], [0, 7], [4, 9], [], [9, 3], [1, 6], [8], [], [], []]","[-4, 0, 2, 0, 4, None, -1, 4, 1, 0]",133,139,"{1, 5, 7}",6,4.0,,best_min,w11ae0c3,7.840312983320165,7.255591274253665,8.282988692742602,4,4,0,1,1,1
4584,"[[], [], [7, 4], [9, 0], [8], [], [], [6, 5], [], [0, 1]]","[0, 2, None, -1, 2, 3, 2, 2, -2, 4]",135,141,"{2, 5, 7}",3,1.0,,best_second,w11ae0c3,8.132706489693264,7.0909098220799835,8.434680769841773,5,5,0,1,1,1
4586,"[[7, 2], [3, 9], [], [], [], [0, 7], [1, 8], [], [4], []]","[0, 2, -4, -4, -4, -4, None, 1, -2, 4]",137,143,"{1, 6, 9}",10,2.0,,best_second,w11ae0c3,8.148156439921625,7.510977752014095,8.572438665642215,6,6,0,1,1,1
4588,"[[], [], [], [], [6, 9], [], [1, 0], [8, 5], [5, 2], [3]]","[2, -4, 2, -4, None, 0, 3, 0, 0, 1]",139,145,"{0, 4, 6}",7,1.0,,best_second,w11ae0c3,7.431299675155903,7.238496840894365,8.0323601479245,5,5,0,1,1,1
4590,"[[9], [7, 4], [5, 0], [], [], [3, 8], [], [4, 6], [], []]","[-2, 2, None, 4, -2, -4, -3, -4, 2, 4]",141,147,"{0, 9, 2}",3,,2.0,best_alone,w11ae0c3,8.096817470572319,6.182084906716632,8.234034207692043,2,2,0,1,1,1
4592,"[[2, 8], [5, 3], [8, 7], [], [9], [], [1, 4], [], [], []]","[-1, 3, -1, -3, 0, 0, None, 2, -1, -2]",143,149,"{1, 5, 6}",4,6.0,,best_second,w11ae0c3,7.463363045520021,7.56734567601324,8.209580483475577,3,3,0,1,1,1
4594,"[[], [9, 2], [], [4, 8], [], [], [0], [3, 6], [], [2, 5]]","[2, 1, 1, -1, -2, -3, 1, None, -4, 1]",145,151,"{0, 6, 7}",7,,2.0,best_alone,w11ae0c3,7.9157131993821155,6.20455776256869,8.081475040137052,3,3,0,1,1,1
4596,"[[], [5, 3], [0], [], [9, 7], [], [], [], [1, 2], [7, 6]]","[3, -4, 4, 4, -4, 2, -2, -4, None, 0]",147,153,"{8, 0, 2}",8,,2.0,best_alone,w11ae0c3,7.451241684987676,7.727094484779841,8.29154650988391,7,7,0,1,1,1
4598,"[[], [2], [], [9, 0], [7, 5], [], [3, 9], [], [4, 1], []]","[2, 3, -2, 2, 1, -4, 1, 1, None, 0]",149,155,"{8, 1, 2}",3,,5.0,best_min,w11ae0c3,7.506591780070841,7.451241684987676,8.172164452111904,2,1,1,0,0,1
