,graph,reward,trialNumber,trial_index,visited_nodes,difficulty,difficulty_2,unchoosen_diff,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df
193,"[[], [], [], [5, 0], [6], [], [], [4, 6], [1, 2], [8, 3]]","[-2, -4, 2, -3, -3, 4, -2, -2, 2, None]",194,200,"{8, 9, 2}",6,0.0,6.0,best_third,wdf61453,7.8252452914317745,7.288927694521257,8.285513309079741,4,4,0,1,1,2
195,"[[1, 3], [3], [4, 8], [], [5, 6], [], [], [], [7, 9], []]","[1, -2, None, -4, 4, -2, 2, -1, 2, 1]",196,202,"{2, 4, 6}",4,2.0,2.0,best_third,wdf61453,7.77485576666552,6.891625897052253,8.120588711740268,6,6,0,1,1,2
197,"[[3, 6], [], [8, 1], [9, 5], [], [], [7, 4], [], [1], []]","[None, -2, -1, 3, -4, 4, -2, -3, -1, -1]",198,204,"{0, 3, 5}",10,1.0,1.0,best_second,wdf61453,7.045776576879512,7.304515946460155,7.876258882303226,7,7,0,1,1,2
199,"[[], [6, 7], [], [], [], [3], [0, 2], [8, 4], [], [5, 3]]","[4, None, -3, 3, -1, -2, 2, -3, -4, 0]",200,206,"{0, 1, 6}",10,5.0,3.0,best_second,wdf61453,8.317277766221235,7.407924322559599,8.655562860681009,6,6,0,1,1,2
201,"[[], [], [3, 5], [7, 1], [], [4, 6], [], [], [9, 0], [0]]","[0, -3, None, -2, -4, 3, 4, -4, 1, -3]",2,8,"{2, 5, 6}",11,1.0,1.0,best_second,wbcb6e6a,8.691986481789401,7.639642287858013,8.991313336173812,7,7,0,1,1,2
203,"[[4, 5], [], [9], [6, 0], [], [], [7, 1], [], [2, 9], []]","[0, 1, 3, None, -3, -2, -2, 3, -3, -1]",4,10,"{3, 6, 7}",3,3.0,1.0,best_second,wbcb6e6a,9.145588494746486,8.177515823846075,9.467460138845324,1,1,0,1,1,2
205,"[[6, 2], [], [], [9, 1], [8, 5], [], [], [3, 0], [5], []]","[4, -2, -4, -3, 1, -1, 4, None, 0, -1]",6,12,"{0, 6, 7}",11,8.0,1.0,best_second,wbcb6e6a,8.461469042643877,7.218176838403407,8.714731714015052,8,8,0,1,1,2
207,"[[4], [], [], [7, 8], [], [0, 4], [], [9, 6], [2, 1], []]","[-2, -3, -4, None, -1, -2, -2, 4, 1, 1]",8,14,"{9, 3, 7}",6,6.0,1.0,best_second,wbcb6e6a,8.38160253710989,7.769378609513984,8.814627555310697,5,5,0,1,1,2
209,"[[], [], [], [], [3, 1], [7, 2], [8, 0], [], [0], [4, 5]]","[-4, -2, 3, 0, 0, -4, 3, 1, 3, None]",10,16,"{9, 2, 5}",2,7.0,2.0,best_third,wbcb6e6a,9.21453157659465,7.8724551500639794,9.446597562435775,0,-1,1,0,0,2
211,"[[9, 7], [2, 3], [], [], [1, 5], [6, 8], [], [], [], [7]]","[-2, 1, -3, 4, None, 1, -4, 3, -2, -4]",12,18,"{1, 3, 4}",7,3.0,2.0,best_third,wbcb6e6a,8.906935339059165,6.81783057145415,9.023528749909362,5,5,0,1,1,2
213,"[[], [0, 2], [], [4, 7], [], [8], [1, 3], [], [], [5, 8]]","[2, 4, 3, -1, -4, 4, None, 0, 4, 4]",14,20,"{1, 2, 6}",7,1.0,4.0,best_second,wbcb6e6a,8.047189562170502,7.68937110752969,8.57715877258367,7,7,0,1,1,2
215,"[[5, 6], [3, 7], [], [4, 9], [], [6], [], [2, 8], [], []]","[-4, None, -2, 4, -3, -4, 1, -1, 3, 4]",16,22,"{1, 3, 4}",8,0.0,5.0,best_third,wbcb6e6a,9.4785337678441,6.893656354602635,9.551160286590816,8,1,7,0,1,2
217,"[[3, 5], [], [], [], [], [], [2, 1], [4], [0, 6], [7, 4]]","[-3, -2, 1, -1, -4, 0, -3, 1, None, 2]",18,24,"{8, 2, 6}",2,1.0,1.0,best_min,wbcb6e6a,9.458605712064172,6.812345094177479,9.527047123468579,-2,-2,0,1,1,2
219,"[[], [], [3], [], [1, 7], [9, 0], [4, 5], [], [2, 3], []]","[0, -1, 0, 3, 2, 0, None, -4, 1, -1]",20,26,"{1, 4, 6}",2,6.0,1.0,best_min,wbcb6e6a,7.916078096302786,7.30854279753919,8.350666240520924,1,1,0,1,1,2
221,"[[8], [0, 8], [6, 5], [], [], [4, 9], [7, 3], [], [], []]","[-3, -3, None, -3, 0, 1, -1, -4, 3, -4]",22,28,"{2, 4, 5}",5,5.0,1.0,best_second,wbcb6e6a,8.41604600941128,6.466144724237619,8.548885638148727,1,1,0,1,1,2
223,"[[4], [], [], [], [], [2, 3], [], [0, 4], [1, 6], [5, 8]]","[4, -4, 3, 2, 4, 3, -1, 1, -3, None]",24,30,"{9, 2, 5}",8,1.0,3.0,best_second,wbcb6e6a,8.407824654360873,7.993957547573565,8.915163617762142,6,6,0,1,1,2
225,"[[], [], [], [], [9, 8], [6, 7], [1, 0], [3, 2], [], [8]]","[4, -1, -2, 3, -4, None, 3, 0, 2, -1]",26,32,"{0, 5, 6}",6,1.0,5.0,best_third,wbcb6e6a,7.271008538280992,6.536691597591305,7.6624678152002375,7,7,0,1,1,2
227,"[[], [9, 4], [1, 6], [], [], [7], [3, 0], [], [5, 7], []]","[1, -4, None, 0, -2, 4, 4, 0, 0, -3]",28,34,"{0, 2, 6}",8,3.0,1.0,best_second,wbcb6e6a,7.805474625270858,7.839131648274334,8.51539156946961,5,5,0,1,1,2
229,"[[6, 4], [], [7, 8], [], [], [], [4], [3, 1], [9, 5], []]","[-4, 3, None, -1, -3, -4, -3, 4, -4, 0]",30,36,"{1, 2, 7}",10,1.0,4.0,best_second,wbcb6e6a,7.254177846456518,6.962243464266207,7.811568489345179,7,7,0,1,1,2
231,"[[], [], [], [8, 6], [1, 2], [4, 7], [], [0, 9], [6], []]","[-3, -4, 4, 4, 4, None, 2, -4, -3, 2]",32,38,"{2, 4, 5}",11,0.0,5.0,best_second,wbcb6e6a,7.527793987721444,7.594884387216519,8.254788926148725,8,8,0,1,1,2
233,"[[], [4, 9], [], [7, 1], [], [], [8, 2], [0, 5], [2], []]","[1, 4, -4, None, 4, -2, -2, -4, 4, -4]",34,40,"{1, 3, 4}",11,8.0,3.0,best_second,wbcb6e6a,8.251403065380554,6.2324480165505225,8.375860015299592,8,8,0,1,1,2
235,"[[1, 6], [], [3, 9], [9], [], [0, 7], [], [4, 8], [], []]","[-3, 1, -3, -4, 4, None, -1, 4, -1, 3]",36,42,"{4, 5, 7}",9,5.0,2.0,best_second,wbcb6e6a,8.01102337918644,6.538139823767669,8.21716859576607,8,8,0,1,1,2
237,"[[], [5, 0], [4, 8], [], [8], [], [7, 1], [9, 3], [], []]","[-4, -2, 3, -2, 3, 0, None, -3, 1, -4]",38,44,"{1, 5, 6}",4,2.0,2.0,best_third,wbcb6e6a,9.867912187022208,7.4360278163518485,9.95208722237219,-2,-2,0,1,1,2
239,"[[3, 8], [4], [], [6, 5], [], [], [], [1, 4], [2, 9], []]","[None, 4, -3, 1, 1, -4, -1, 2, -4, 2]",40,46,"{0, 3, 6}",4,5.0,5.0,best_third,wbcb6e6a,7.847371836159789,7.420578905410801,8.349484346990128,0,0,0,1,1,2
241,"[[8], [9, 2], [3, 7], [], [0, 8], [], [], [], [], [5, 6]]","[-2, None, 1, 4, 1, -1, 0, -1, 0, -4]",42,48,"{1, 2, 3}",8,2.0,1.0,best_second,wbcb6e6a,7.703459047867174,6.877296071497428,8.066207568006263,5,5,0,1,1,2
243,"[[3, 5], [], [], [6, 7], [2], [1, 8], [], [], [], [4, 2]]","[None, 0, 1, 2, -4, -4, -4, 4, -2, 2]",44,50,"{0, 3, 7}",10,2.0,2.0,best_second,wbcb6e6a,8.552174160311482,6.493753839851686,8.67214355141406,6,6,0,1,1,2
245,"[[6, 3], [], [], [], [], [4, 1], [3], [2, 8], [], [7, 5]]","[2, 1, -1, 4, -2, 3, -1, 0, -3, None]",46,52,"{9, 5, 1}",5,2.0,2.0,best_second,wbcb6e6a,7.987184748233473,7.041411663794811,8.315077007294104,4,4,0,1,1,2
247,"[[], [2], [], [], [1, 2], [0, 8], [], [6, 3], [], [7, 5]]","[1, 3, 0, 1, 4, -2, -1, 1, 3, None]",48,54,"{9, 3, 7}",2,0.0,2.0,best_third,wbcb6e6a,9.231024963169014,6.721425700790644,9.309099143999447,2,2,0,1,1,2
249,"[[7, 9], [5, 2], [4, 8], [], [], [6, 3], [], [9], [], []]","[1, None, 3, -4, -1, -4, 1, 3, 4, -2]",50,56,"{1, 2, 4}",10,1.0,5.0,best_second,wbcb6e6a,8.170751423757533,7.38025578842646,8.54461378699223,7,2,5,0,1,2
251,"[[], [9], [6, 8], [1, 9], [], [], [4, 5], [], [0, 7], []]","[0, -4, None, 0, -4, 4, -2, -4, -4, 2]",52,58,"{2, 5, 6}",8,6.0,4.0,best_third,wbcb6e6a,9.06126014896203,7.098375638590787,9.192583650386924,2,2,0,1,1,2
253,"[[8, 4], [], [], [], [5, 2], [], [], [9, 6], [1, 3], [6]]","[None, 1, 2, -4, 4, -1, 0, -4, -3, 3]",54,60,"{0, 2, 4}",8,2.0,5.0,best_second,wbcb6e6a,7.8713112033234065,7.163946684342547,8.271804031154709,6,6,0,1,1,2
255,"[[], [9], [], [], [], [1, 9], [0, 4], [8, 6], [2, 3], []]","[2, 2, -2, 1, 0, 2, 0, None, -4, -3]",56,62,"{0, 6, 7}",5,0.0,3.0,best_second,wbcb6e6a,8.492490578775866,6.663132695990804,8.641179171197228,2,2,0,1,1,2
257,"[[2], [], [], [4, 7], [], [0, 2], [], [], [1, 6], [3, 8]]","[1, -4, -4, -3, 4, 4, 3, -2, 2, None]",58,64,"{8, 9, 1}",7,1.0,6.0,best_third,wbcb6e6a,7.594381242551816,5.666426688112432,7.729735331385051,5,-2,7,0,1,2
259,"[[7], [], [0, 7], [], [3, 8], [], [1, 5], [], [], [4, 6]]","[2, 1, -4, -2, 3, 4, -1, 0, -1, None]",60,66,"{8, 9, 4}",2,4.0,3.0,best_min,wbcb6e6a,8.04076899436758,7.722234744709607,8.587092318795905,3,2,1,0,0,2
261,"[[], [], [4, 0], [7], [], [], [3, 7], [], [9, 2], [1, 5]]","[3, -3, 3, 1, -2, -4, -4, 2, None, -3]",62,68,"{8, 0, 2}",10,0.0,1.0,best_second,wbcb6e6a,7.889084407035514,7.188412736496953,8.291797105048733,6,6,0,1,1,2
263,"[[], [7, 6], [], [], [8], [], [0, 3], [2, 5], [], [4, 8]]","[2, None, -1, 3, 1, 2, 0, 2, -4, 2]",64,70,"{1, 5, 7}",2,0.0,1.0,best_min,wbcb6e6a,7.616775808698373,7.113956109566035,8.089482474360754,4,4,0,1,1,2
265,"[[3], [7, 2], [], [], [], [8, 4], [1, 5], [], [], [0, 3]]","[2, 1, -3, 1, 3, -3, None, -4, -4, 0]",66,72,"{1, 6, 7}",4,4.0,7.0,best_min,wbcb6e6a,8.956222016362544,6.844815479208262,9.070388411548738,0,-3,3,0,0,2
267,"[[], [4, 2], [], [5, 1], [], [0, 7], [], [], [6], [8, 6]]","[-4, -2, 1, None, -3, -2, -3, -2, 2, -1]",68,74,"{1, 2, 3}",4,3.0,2.0,best_third,wbcb6e6a,8.914760527397261,7.52294091807237,9.136693831807884,-1,-1,0,1,1,2
269,"[[], [], [], [7, 9], [6, 5], [1, 2], [0, 8], [9], [], []]","[0, 4, -2, -2, None, 3, 0, 0, 2, 0]",70,76,"{8, 4, 6}",6,2.0,6.0,best_third,wbcb6e6a,7.58018941794454,7.888709524182014,8.439231649946525,7,2,5,0,0,2
271,"[[], [8], [3, 0], [], [6, 2], [], [9, 5], [1, 8], [], []]","[1, 1, 2, 0, None, -4, -4, -1, 1, 1]",72,78,"{0, 2, 4}",6,1.0,5.0,best_second,wbcb6e6a,8.269500767180615,7.405495663199472,8.621012520055235,3,3,0,1,1,2
273,"[[], [], [8, 9], [1], [3, 1], [7, 2], [], [0, 6], [], []]","[-1, 0, -4, 3, -1, None, -4, 0, 4, -3]",74,80,"{8, 2, 5}",4,1.0,3.0,best_min,wbcb6e6a,8.671972245203792,6.6895992691789665,8.80086724247048,0,0,0,1,1,2
275,"[[], [2, 3], [3], [], [], [], [7, 8], [4, 9], [0, 5], []]","[1, 0, -2, -2, -4, 2, None, 1, -3, 0]",76,82,"{8, 5, 6}",3,5.0,4.0,best_min,wbcb6e6a,8.754160749323516,7.220373836723949,8.949365142352965,1,-1,2,0,0,2
277,"[[], [], [3, 0], [], [6, 7], [8, 1], [7], [], [], [2, 5]]","[4, -4, 3, -1, -1, -2, 4, 4, -3, None]",78,84,"{0, 9, 2}",10,1.0,1.0,best_second,wbcb6e6a,7.454141078146678,7.072421900537371,7.974188669286012,7,7,0,1,1,2
279,"[[3, 6], [7, 5], [9, 8], [], [0, 2], [], [], [5], [], []]","[3, 0, -3, 2, None, 4, -4, -2, 3, 1]",80,86,"{0, 3, 4}",6,7.0,2.0,best_third,wbcb6e6a,8.249575150000197,6.33682573114644,8.387084506069217,5,5,0,1,1,2
281,"[[7, 6], [2, 9], [9], [], [], [3, 4], [], [], [5, 0], []]","[0, -3, 3, -1, 4, 3, -2, 3, None, -2]",82,88,"{8, 4, 5}",6,1.0,5.0,best_third,wbcb6e6a,7.105786129481272,6.613384218379559,7.582229194276461,7,7,0,1,1,2
283,"[[2, 5], [], [], [1], [9, 7], [], [3, 1], [], [0, 4], []]","[4, 0, 3, -3, -3, -4, -2, -4, None, 4]",84,90,"{8, 0, 2}",9,8.0,8.0,best_third,wbcb6e6a,8.323851131338817,6.2324480165505225,8.44009614103127,7,7,0,1,1,2
285,"[[], [7, 4], [], [2], [6, 0], [], [], [5, 9], [3, 2], []]","[-4, None, -1, -3, 2, 2, -1, -2, -4, 1]",86,92,"{1, 4, 6}",2,6.0,1.0,best_min,wbcb6e6a,9.006754319877505,6.633318433280377,9.095714846134879,1,1,0,1,1,2
287,"[[1], [], [5, 9], [2, 4], [6, 7], [], [], [], [0, 1], []]","[-2, 0, 0, None, -2, -1, 2, 0, 0, -3]",88,94,"{3, 4, 6}",2,2.0,2.0,best_third,wbcb6e6a,9.119320973589014,6.573680166960646,9.194718991073227,0,0,0,1,1,2
289,"[[9, 2], [], [5, 8], [7], [3, 7], [], [], [], [], [6, 1]]","[None, -3, 4, 0, -3, 1, 0, -2, 4, -4]",90,96,"{0, 2, 5}",10,0.0,3.0,best_second,wbcb6e6a,7.989899374942939,5.758901773877281,8.091627411601069,8,5,3,0,1,2
291,"[[], [], [3, 4], [0, 1], [8, 7], [6], [], [], [], [5, 6]]","[2, 0, None, 0, -3, -4, 0, -2, -1, -3]",92,98,"{0, 2, 3}",5,0.0,1.0,best_second,wbcb6e6a,8.756210091886738,5.902633333401366,8.812099108957339,2,2,0,1,1,2
293,"[[], [7, 4], [], [6], [9, 2], [3, 6], [], [0, 8], [], []]","[-4, None, -3, -4, 2, 0, -1, -4, -2, 4]",94,100,"{1, 4, 9}",11,5.0,2.0,best_second,wbcb6e6a,7.91862865334224,6.369900982828227,8.11102783819368,6,6,0,1,1,2
295,"[[], [], [1], [7, 4], [], [0, 6], [], [], [5, 3], [2, 1]]","[-3, -4, -1, 3, 4, -2, -4, 2, None, 1]",96,102,"{8, 3, 7}",9,1.0,1.0,best_second,wbcb6e6a,7.612336837167746,6.388561405545629,7.869783902530146,7,5,2,0,1,2
297,"[[], [0, 6], [], [4, 1], [7, 5], [], [], [], [9, 2], [2]]","[-4, -3, -3, None, 2, -4, -3, 4, -2, 4]",98,104,"{3, 4, 7}",11,6.0,1.0,best_second,wbcb6e6a,8.074337694089515,6.324358962381311,8.234299635696255,6,6,0,1,1,2
299,"[[9, 4], [2, 3], [], [], [], [7, 6], [], [], [1, 5], [4]]","[-2, -4, 1, -2, 4, 4, -4, 4, None, -1]",100,106,"{8, 5, 7}",11,8.0,3.0,best_second,wbcb6e6a,8.23536064375335,6.093569770045136,8.346167594364134,8,8,0,1,1,2
301,"[[], [], [], [], [], [0, 2], [3], [5, 8], [4, 1], [6, 3]]","[2, 1, 3, -4, 0, -3, 4, None, 1, -1]",102,108,"{8, 4, 7}",2,0.0,1.0,best_second,wbcb6e6a,9.007489523929737,7.213031659834869,9.161150127785412,2,1,1,0,1,2
303,"[[], [], [], [2], [], [], [3, 2], [5, 4], [0, 1], [8, 7]]","[3, -4, -4, 0, 4, 3, -4, 1, 4, None]",104,110,"{9, 4, 7}",4,3.0,7.0,best_min,wbcb6e6a,7.88570539124302,7.532623618788788,8.417593826193484,7,5,2,0,0,2
305,"[[], [], [], [], [7, 8], [], [5], [2, 1], [0, 3], [6, 5]]","[2, 0, 4, -2, None, 2, -1, -1, -4, -4]",106,112,"{2, 4, 7}",6,1.0,4.0,best_second,wbcb6e6a,8.460411177317253,6.548219102762372,8.598035579260339,3,3,0,1,1,2
307,"[[5, 9], [0, 3], [], [7, 4], [], [], [8, 2], [], [2], []]","[-4, None, -1, -2, -2, -1, 4, 0, 4, 1]",108,114,"{1, 3, 7}",2,0.0,2.0,best_third,wbcb6e6a,9.036344063928217,6.658011045870748,9.1248914101437,-2,-2,0,1,1,2
309,"[[5, 6], [], [], [], [3, 1], [], [], [2], [4, 0], [7, 2]]","[4, -3, 0, 0, -4, 4, 1, 4, None, 2]",110,116,"{8, 0, 5}",10,3.0,3.0,best_second,wbcb6e6a,8.050384453067021,7.5416830998821105,8.520985989654934,8,8,0,1,1,2
311,"[[], [], [], [], [], [7, 3], [0, 2], [3], [1, 4], [8, 6]]","[4, -4, -2, 4, 2, 1, -3, 2, 2, None]",112,118,"{8, 9, 4}",6,0.0,6.0,best_third,wbcb6e6a,8.401557847817314,6.726233402358747,8.57300625623545,4,4,0,1,1,2
313,"[[3, 6], [2, 9], [], [6], [8, 1], [], [], [], [7, 5], []]","[3, -4, 2, 1, None, 3, 4, -2, 4, -2]",114,120,"{8, 4, 5}",9,1.0,4.0,best_second,wbcb6e6a,7.099201743553092,6.541029999189903,7.551186867296149,7,7,0,1,1,2
315,"[[7], [0, 7], [4, 8], [], [], [2, 6], [9, 3], [], [], []]","[2, 1, 3, -3, -2, None, 2, 0, 0, 3]",116,122,"{9, 5, 6}",4,5.0,2.0,best_min,wbcb6e6a,8.67214355141406,6.2166061010848646,8.754318540250866,5,5,0,1,1,2
317,"[[], [4, 2], [], [], [2], [6, 0], [], [8, 3], [], [7, 5]]","[4, -3, -4, -3, -4, 0, -4, -3, -2, None]",118,124,"{0, 9, 5}",9,4.0,1.0,best_second,wbcb6e6a,8.326516830239528,7.1891677384203225,8.6044711995233,4,4,0,1,1,2
319,"[[], [2, 8], [], [], [1, 7], [9], [5, 9], [3, 0], [], []]","[-2, -2, 2, 3, None, 3, 1, 4, 3, 0]",120,126,"{3, 4, 7}",6,6.0,1.0,best_second,wbcb6e6a,7.9294865233142895,6.502790045915623,8.14438886554762,7,7,0,1,1,2
321,"[[], [], [], [0, 2], [], [], [3, 8], [4], [5, 1], [7, 4]]","[3, -3, -1, 2, -3, -4, None, -1, 0, 2]",122,128,"{0, 3, 6}",7,3.0,1.0,best_second,wbcb6e6a,8.292047637431354,6.20455776256869,8.408716715080153,5,5,0,1,1,2
323,"[[], [0, 2], [], [9, 7], [8], [4, 8], [3, 1], [], [], []]","[-2, -4, -4, 2, 4, 1, None, 3, 4, -3]",124,130,"{3, 6, 7}",10,1.0,2.0,best_second,wbcb6e6a,7.9028571912805825,6.663132695990804,8.156797046675651,5,5,0,1,1,2
325,"[[], [], [], [], [8, 6], [7, 2], [3, 9], [2], [0, 1], []]","[-4, 4, 0, 0, None, 2, -4, -3, 2, -2]",126,132,"{8, 1, 4}",10,2.0,2.0,best_second,wbcb6e6a,7.237059026124737,6.609349243167381,7.664346632098617,6,6,0,1,1,2
327,"[[3, 7], [5, 2], [], [], [], [2], [0, 9], [], [], [8, 4]]","[4, -2, 3, -4, 4, 3, None, -2, -2, 3]",128,134,"{8, 9, 6}",6,1.0,2.0,best_third,wbcb6e6a,8.044947049617722,5.739792912179234,8.13973227971767,7,1,6,0,1,2
329,"[[], [], [], [6], [2, 1], [0, 9], [], [3, 6], [5, 4], []]","[4, 2, -1, -4, -1, 1, 1, -3, None, 3]",130,136,"{8, 0, 5}",4,2.0,3.0,best_second,wbcb6e6a,8.42726848388825,7.0166096838942185,8.64541048921699,5,5,0,1,1,2
331,"[[], [], [9, 1], [], [5, 3], [], [4, 2], [8, 0], [0], []]","[2, 1, -2, -2, -1, 1, None, 2, -1, -3]",132,138,"{4, 5, 6}",3,1.0,4.0,best_third,wbcb6e6a,9.092119740588751,6.62273632394984,9.173261363734762,0,0,0,1,1,2
333,"[[9, 5], [], [7, 1], [], [], [6, 8], [], [1], [], [3, 4]]","[None, 0, 2, -1, 0, 4, 2, 0, 3, -1]",134,140,"{0, 8, 5}",6,1.0,1.0,best_second,wbcb6e6a,7.837948916025284,7.336936913707618,8.311398278436641,7,7,0,1,1,2
335,"[[4, 7], [], [5, 0], [], [], [3, 1], [8, 9], [], [9], []]","[4, -4, None, -2, 4, -2, 1, -3, 3, -1]",136,142,"{0, 2, 4}",11,7.0,2.0,best_second,wbcb6e6a,7.727094484779841,6.401917196727186,7.962415680121064,8,8,0,1,1,2
337,"[[], [4, 2], [], [0], [], [], [8, 5], [1, 6], [], [3, 0]]","[-3, 3, 0, -4, -2, -1, 3, None, 4, 1]",138,144,"{1, 4, 7}",5,3.0,5.0,best_third,wbcb6e6a,8.352554369474591,5.937536205082426,8.437933510430605,7,1,6,0,0,2
339,"[[], [9, 5], [4, 6], [8, 0], [], [], [], [2, 3], [], [5]]","[1, -3, 2, -2, 2, -2, 3, None, 2, -4]",140,146,"{2, 6, 7}",4,1.0,1.0,best_second,wbcb6e6a,8.135346948906706,7.461065514354282,8.546946149565585,5,5,0,1,1,2
341,"[[5, 6], [8, 7], [3, 0], [9, 4], [], [], [], [], [7], []]","[4, -3, None, 1, -1, 0, 2, 3, -2, 4]",142,148,"{0, 2, 6}",3,2.0,5.0,best_third,wbcb6e6a,8.232706009860976,7.313886831633462,8.568266461600238,6,6,0,1,1,2
343,"[[7, 6], [], [], [4, 8], [8], [], [5, 1], [9, 2], [], []]","[None, 3, -2, 2, -3, -3, 4, -4, 2, -3]",144,150,"{0, 1, 6}",11,1.0,1.0,best_second,wbcb6e6a,7.902487437162855,6.925595197110468,8.221747728346623,7,7,0,1,1,2
345,"[[], [6, 5], [7, 0], [], [], [9, 8], [3, 4], [0], [], []]","[1, None, -1, -2, -3, 2, -4, 3, -4, 4]",146,152,"{1, 5, 9}",11,6.0,1.0,best_second,wbcb6e6a,8.159088654667912,6.251903883165888,8.297294370266917,6,6,0,1,1,2
347,"[[], [9, 5], [], [8, 6], [], [4, 2], [], [], [6], [0, 7]]","[-4, None, -2, 4, 0, -4, 3, 4, 2, 2]",148,154,"{1, 9, 7}",10,2.0,2.0,best_second,wbcb6e6a,7.537430036586509,6.75343791859778,7.913155185928068,6,6,0,1,1,2
349,"[[2, 8], [], [], [1], [], [9, 0], [3, 1], [], [], [4, 7]]","[-3, 1, 0, 4, 3, None, 2, -3, -1, 4]",150,156,"{9, 4, 5}",9,7.0,1.0,best_second,wbcb6e6a,7.930206206684683,6.111467339502678,8.080237416216702,7,7,0,1,1,2
351,"[[5, 9], [], [], [6, 7], [], [8, 4], [7], [], [], [2, 1]]","[None, 3, -2, 2, -1, -3, -4, -1, -4, 4]",152,158,"{0, 9, 1}",10,1.0,3.0,best_second,wbcb6e6a,8.670943791222156,7.0192966537150445,8.846209127360996,7,7,0,1,1,2
353,"[[1], [], [3, 6], [5, 7], [], [], [4, 8], [], [], [0, 1]]","[4, 2, None, 1, -1, 1, 2, -1, -3, 2]",154,160,"{2, 4, 6}",2,5.0,2.0,best_third,wbcb6e6a,8.461469042643877,7.054449658132941,8.680331928793418,2,1,1,0,0,2
355,"[[], [], [], [], [9, 5], [3, 7], [8, 0], [], [0], [2, 1]]","[4, -3, 1, 2, None, 2, -1, -3, 1, 0]",156,162,"{9, 2, 4}",5,3.0,5.0,best_third,wbcb6e6a,8.611411866655219,6.638567789166521,8.741456115998364,4,1,3,0,0,2
357,"[[4, 8], [9, 3], [], [], [], [1, 0], [2], [6, 2], [], []]","[-2, 0, -3, 1, -2, None, -2, 0, -4, 2]",158,164,"{1, 5, 9}",5,1.0,2.0,best_second,wbcb6e6a,8.368693183097793,6.028278520230699,8.460411177317253,2,2,0,1,1,2
359,"[[8, 4], [], [], [9], [5, 1], [], [], [3, 9], [6, 2], []]","[None, -3, -2, -2, 0, 4, -3, 0, -2, -1]",160,166,"{0, 4, 5}",8,3.0,1.0,best_second,wbcb6e6a,8.293049139768444,5.968707559985366,8.386172928977834,4,4,0,1,1,2
361,"[[], [], [], [5, 8], [1, 2], [], [0], [4, 3], [], [6, 0]]","[2, 0, 4, -2, 4, -3, 2, None, 0, 4]",162,168,"{2, 4, 7}",9,0.0,3.0,best_second,wbcb6e6a,7.676473646389156,6.613384218379559,7.972810784121404,8,8,0,1,1,2
363,"[[4, 1], [], [9, 8], [], [], [], [3, 5], [0, 6], [], [8]]","[4, 3, -4, 4, 0, 2, 1, None, -3, 1]",164,170,"{0, 1, 7}",3,1.0,2.0,best_third,wbcb6e6a,7.2456550675945355,6.731018100482083,7.713784616598755,7,7,0,1,1,2
365,"[[8, 7], [], [3, 0], [1, 6], [], [9, 4], [], [], [], [4]]","[-3, 2, None, 4, -4, -2, -4, -1, 1, 3]",166,172,"{1, 2, 3}",8,8.0,2.0,best_second,wbcb6e6a,7.859026979751538,6.612041034833092,8.111328003286733,6,6,0,1,1,2
367,"[[], [4, 6], [7, 9], [], [6], [], [], [8, 3], [], [0, 5]]","[-2, 0, None, -1, -2, 2, -2, 3, -4, -1]",168,174,"{8, 2, 7}",3,4.0,4.0,best_third,wbcb6e6a,8.135639903354384,5.407171771460119,8.19863945529737,2,-1,3,0,1,2
369,"[[3, 7], [5, 6], [8, 9], [], [2, 0], [6], [], [], [], []]","[3, 3, -3, -4, None, -1, 2, 2, -3, -2]",170,176,"{0, 4, 7}",9,1.0,1.0,best_second,wbcb6e6a,8.655562860681009,6.99117688712121,8.82878708391433,5,5,0,1,1,2
371,"[[], [], [], [9, 2], [8, 5], [6, 0], [], [], [1, 7], [2]]","[1, -1, -1, 2, None, 3, -2, -3, 0, 1]",172,178,"{0, 4, 5}",5,2.0,2.0,best_second,wbcb6e6a,7.973155433444133,6.974478911025045,8.286521373681236,4,4,0,1,1,2
373,"[[5, 4], [], [0, 9], [8, 6], [], [], [], [], [6], [1, 7]]","[1, 0, None, -2, 1, 2, -4, 2, -1, 4]",174,180,"{9, 2, 1}",3,2.0,1.0,best_second,wbcb6e6a,9.052867513151618,6.577861357721047,9.13356731317027,6,4,2,0,1,2
375,"[[], [7, 6], [5], [1, 9], [], [], [], [], [2, 5], [0, 4]]","[2, -3, -1, None, -1, -2, -4, -2, 4, 1]",176,182,"{0, 9, 3}",7,2.0,2.0,best_second,wbcb6e6a,7.750184162257837,6.720220155135295,8.05515773181968,3,3,0,1,1,2
377,"[[], [], [1], [0, 9], [], [], [2, 1], [3, 8], [4, 5], []]","[-4, 3, 4, -3, -2, -4, -2, None, 1, -2]",178,184,"{8, 4, 7}",4,5.0,2.0,best_second,wbcb6e6a,8.604287898267172,7.291656209174461,8.84246002419529,-1,-1,0,1,1,2
379,"[[], [], [], [], [1, 3], [2, 0], [5, 4], [9], [7, 9], []]","[3, -1, 1, 3, -2, 4, None, -1, -3, 3]",180,186,"{0, 5, 6}",6,1.0,4.0,best_second,wbcb6e6a,7.9645033635515485,6.843749949006225,8.246433786160365,7,7,0,1,1,2
