,graph,reward,trialNumber,difficulty,difficulty_2,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df,unchoosen_diff
3891,"[[], [9, 8], [], [2, 0], [], [], [7, 3], [5, 10], [], [8], []]","[0, 4, -2, -2, 0, -4, None, 1, -4, 1, -1]",43,3,2.0,best_third,wc312caf,8.733271845008327,8.16223106548118,9.181014542594355,0,0,0,1,1,2,2.0
3892,"[[5, 1], [], [10], [2, 10], [9, 7], [], [], [], [0, 4], [], []]","[-4, -1, 4, 2, 3, 2, 2, -2, None, 1, 1]",83,6,5.0,best_second,wc312caf,8.228977643358313,7.937731775260109,8.786914938491025,4,4,0,1,1,2,3.0
3894,"[[4, 1], [], [], [], [1], [6, 7], [3, 10], [2, 8], [], [], []]","[4, 1, 3, 0, 1, None, -4, -1, 2, 0, 1]",69,4,3.0,best_second,wc312caf,8.669742589876522,7.879291485082271,9.043695294567236,2,2,0,1,1,2,1.0
3897,"[[10, 7], [], [9, 4], [5, 2], [], [8, 1], [], [], [], [], [7]]","[-3, 2, 2, None, 4, -1, 1, 4, 3, -2, 0]",73,5,2.0,best_min,wc312caf,8.516192691082653,7.4977617006225685,8.824383730256061,6,6,0,1,1,2,1.0
3898,"[[2, 5], [3], [], [], [1, 3], [], [7, 9], [], [0, 6], [], []]","[1, -3, -3, 2, 1, 4, -4, 1, None, -3, -1]",189,9,3.0,best_second,wc312caf,8.586719254064848,7.360739903058278,8.843903650835497,5,5,0,1,1,2,4.0
3899,"[[9, 8], [], [3], [], [], [], [2, 3], [], [7, 1], [5, 10], []]","[None, 3, 3, -2, -1, -1, 0, 2, 3, -1, 4]",23,4,0.0,best_second,wc312caf,8.494129251817686,8.04430540699064,8.987321812850125,6,6,0,1,1,2,5.0
3900,"[[3, 7], [], [9, 8], [], [5, 1], [1], [2, 0], [], [], [], []]","[3, 4, 0, -4, -1, -1, None, -1, 0, -2, -4]",121,3,4.0,best_third,wc312caf,8.022896869601457,8.113426639943654,8.762176509334903,2,2,0,1,1,2,2.0
3901,"[[3, 4], [], [8], [], [], [9, 0], [], [2, 8], [], [6, 1], []]","[2, 0, 2, 3, -3, None, -2, -2, -2, 3, 2]",199,4,5.0,best_min,wc312caf,8.867004635333567,7.346010209913293,9.064505023752638,5,5,0,1,1,2,2.0
3902,"[[], [0, 3], [8, 10], [], [7], [1, 2], [], [], [], [4, 7], []]","[-1, 4, -3, -4, 4, None, 3, -3, 2, -1, -2]",77,5,8.0,best_second,wc312caf,8.777092882855566,7.782807262839695,9.091782035852047,3,3,0,1,1,2,4.0
3903,"[[8, 5], [], [], [], [], [4, 3], [10], [], [1, 7], [6, 10], []]","[None, 3, 3, 4, 0, -2, 0, -2, -4, -1, -2]",25,5,6.0,best_third,wc312caf,9.02280524812934,7.621195162809845,9.242807562113684,2,2,0,1,1,2,5.0
3907,"[[7, 9], [10, 0], [4, 5], [], [5], [], [], [], [], [], [8, 3]]","[4, None, 4, 2, -1, 1, -3, 4, 3, -2, -2]",131,7,6.0,best_second,wc312caf,8.83608319099221,6.523562306149512,8.930361883909434,8,8,0,1,1,2,1.0
3908,"[[1, 2], [2], [], [], [], [], [], [3, 9], [10, 7], [], [5, 4]]","[2, -1, 0, 4, -2, 1, -3, 4, None, -4, -4]",21,11,8.0,best_second,wc312caf,8.169902647359145,7.502186486602924,8.583729715216483,8,8,0,1,1,2,3.0
3909,"[[3, 10], [], [], [4, 1], [], [], [5], [], [], [6, 5], [8, 7]]","[None, 2, -4, -1, -2, -1, 1, 4, 3, -4, 2]",13,5,2.0,best_second,wc312caf,9.103534367658373,6.897704943128636,9.207937487359871,6,5,1,0,1,2,4.0
3915,"[[8], [10, 3], [0, 8], [5, 7], [], [], [], [], [], [], [4, 6]]","[-2, None, -1, -2, 3, -3, 0, -1, -4, 2, 2]",143,7,2.0,best_second,wc312caf,8.197814032221203,7.167809184316444,8.502891406705379,5,5,0,1,1,2,2.0
3916,"[[], [], [9, 0], [], [], [10, 2], [1], [], [6, 1], [], [7, 3]]","[3, 0, -1, -2, 0, None, -3, -3, -1, -2, 1]",157,4,3.0,best_min,wc312caf,8.797246236703527,8.676246121270838,9.431642228411022,2,-1,3,0,0,2,5.0
3917,"[[], [], [], [4, 0], [], [2], [], [], [6, 1], [3, 8], [5, 2]]","[-4, 4, -3, 4, 4, 0, -3, -1, -2, None, -1]",61,9,8.0,best_third,wc312caf,7.699389406256736,7.666221925662725,8.375860015299592,8,8,0,1,1,2,7.0
3921,"[[5, 3], [], [10, 0], [], [], [], [], [8, 9], [9], [], [1, 6]]","[-4, -4, None, 3, 0, 1, 3, 4, -1, -4, 2]",91,7,1.0,best_third,wc312caf,8.294799358992574,7.786967002614872,8.765770543987257,5,5,0,1,1,2,2.0
3923,"[[9], [], [], [], [8, 1], [4, 10], [0, 9], [], [], [], [2, 3]]","[3, 4, 0, -2, 4, None, 1, -2, -4, -4, -2]",71,10,0.0,best_second,wc312caf,7.551186867296149,7.526717561352706,8.23190824356418,8,8,0,1,1,2,2.0
3929,"[[4], [], [1, 9], [2, 5], [], [7, 8], [0, 4], [], [], [], []]","[-4, -3, 3, None, -4, -4, 4, -3, 2, 3, -3]",45,9,0.0,best_second,wc312caf,7.988542982737695,7.32052696227274,8.402231172946555,6,6,0,1,1,2,5.0
3933,"[[2, 7], [], [6, 5], [], [10, 1], [], [], [3, 9], [], [], [1]]","[None, 4, 1, -4, -2, -3, -4, -3, -1, 3, 0]",123,4,4.0,best_min,wc312caf,8.390949464841986,7.64826303090192,8.780018887869153,0,-3,3,0,0,2,7.0
3934,"[[], [], [], [4, 6], [9, 1], [7, 10], [8, 2], [10], [], [], []]","[0, 1, 4, None, -2, 3, 4, 1, -4, 0, -4]",167,9,0.0,best_second,wc312caf,8.14002395246292,8.09712193091871,8.811801223938751,8,8,0,1,1,2,1.0
3935,"[[9, 1], [], [0, 3], [4, 6], [], [], [], [8], [], [], [7, 8]]","[-4, -1, None, 4, 4, 3, -2, 4, -3, 4, 4]",95,9,6.0,best_second,wc312caf,7.853604813097837,7.364547014255642,8.331586243630753,8,8,0,1,1,2,5.0
3938,"[[4, 5], [], [6], [], [], [], [], [8, 1], [], [7, 0], [2, 6]]","[0, 2, -1, 3, 4, 2, 4, 1, 4, None, 0]",93,2,1.0,best_third,wc312caf,8.759982494977281,6.484635235635252,8.857657449306988,5,5,0,1,1,2,2.0
3940,"[[], [], [], [], [3, 9], [6, 4], [8, 2], [0], [], [], [7, 0]]","[-1, 4, -3, -3, -2, None, 2, 2, 4, -4, -2]",107,10,5.0,best_second,wc312caf,8.547334348328224,7.172424577124845,8.772610303280741,6,6,0,1,1,2,1.0
3942,"[[], [3, 0], [8, 7], [], [], [], [10, 5], [], [], [2, 1], [5]]","[4, 3, -1, 3, 0, 1, 1, 2, 0, None, -3]",57,5,1.0,best_second,wc312caf,9.060911858484253,8.227642707904428,9.421735176255845,7,7,0,1,1,2,2.0
3943,"[[], [], [], [6, 2], [9, 8], [], [2], [], [5, 1], [7, 0], []]","[-3, -2, 3, 2, None, -1, 4, 1, 2, 2, -2]",127,3,4.0,best_min,wc312caf,9.26926943950547,7.502738210754851,9.426982836948033,3,1,2,0,0,2,4.0
3946,"[[1], [], [3, 7], [], [0, 1], [10, 8], [], [], [], [2, 5], []]","[2, -4, -2, -4, -4, 0, -4, 3, 2, None, 4]",137,5,2.0,best_second,wc312caf,8.556029215201436,7.59337419312129,8.879333174786028,4,4,0,1,1,2,7.0
3947,"[[7, 10], [], [], [], [], [1], [5, 1], [8, 9], [], [], [2, 4]]","[None, -1, -2, -4, 2, 3, 2, -4, -1, -3, 2]",37,8,0.0,best_second,wc312caf,8.890410551974282,7.403061091090091,9.0940312495758,4,0,4,0,1,2,2.0
3949,"[[5, 4], [3], [7, 10], [], [], [], [], [], [1, 3], [2, 0], []]","[2, 4, -4, 0, 4, -4, 0, -1, -4, None, -4]",1,11,2.0,best_second,wc312caf,8.645234541297121,7.425357887027151,8.903815211722922,6,6,0,1,1,2,3.0
3950,"[[6], [], [], [0, 6], [], [1, 2], [], [10, 5], [], [], [8, 9]]","[2, 2, 0, -2, -3, 1, 4, None, 0, 4, 2]",35,4,2.0,best_third,wc312caf,8.363109176033522,7.329749689041512,8.667335849845957,6,6,0,1,1,2,2.0
3951,"[[], [], [], [10], [1, 2], [], [], [8, 4], [6, 0], [3, 10], []]","[-4, -3, -4, -3, -2, 4, 4, None, 3, 0, -3]",15,11,7.0,best_second,wc312caf,8.439231649946525,7.639161171659173,8.810161268297255,7,7,0,1,1,2,1.0
3952,"[[6, 4], [9], [], [], [8, 10], [1, 9], [3, 2], [], [], [], []]","[None, -3, 2, 0, 3, 0, -3, -1, -2, 4, 4]",117,8,1.0,best_second,wc312caf,8.419580362549237,7.91644286012226,8.892336539638015,7,7,0,1,1,2,2.0
3954,"[[6, 5], [], [0, 4], [], [10, 1], [], [], [9, 8], [], [8], []]","[-3, 0, None, 2, 0, 2, 4, 0, 1, 2, -2]",19,2,5.0,best_third,wc312caf,9.838949031398558,7.8547691834991324,9.967729154597592,1,1,0,1,1,2,2.0
3955,"[[10, 7], [], [], [0, 9], [], [2], [5, 2], [], [], [4, 1], []]","[-4, 3, -3, None, -3, 3, 0, -4, -4, 4, -1]",183,11,1.0,best_second,wc312caf,8.28172399041139,7.640123172695364,8.70450228972123,7,7,0,1,1,2,3.0
3956,"[[7, 6], [], [], [], [], [], [5, 4], [1, 3], [10, 9], [], [9]]","[None, 4, 2, -4, 2, -4, 1, 4, 3, -1, -2]",195,8,8.0,best_third,wc312caf,8.779249716229046,7.487733761436444,9.021960500598263,8,8,0,1,1,2,6.0
3957,"[[6, 4], [], [], [], [10, 3], [9, 1], [2, 7], [], [], [1], []]","[None, 3, 2, 0, 1, -2, 0, -3, 2, 1, 4]",47,5,1.0,best_third,wc312caf,8.77199043653224,7.467942332285852,9.01201137703641,5,5,0,1,1,2,5.0
3958,"[[5, 3], [], [], [], [8, 0], [], [], [2], [9, 6], [], [7, 2]]","[1, -3, -4, -3, None, 2, -3, -1, 2, -2, -2]",119,4,5.0,best_min,wc312caf,8.475746001502063,8.421562960400987,9.142061531222888,3,0,3,0,0,2,5.0
3959,"[[], [], [9, 8], [0], [], [3, 0], [], [], [6, 10], [7, 1], []]","[3, -2, None, -4, -3, -4, -3, -3, 4, -4, 3]",97,11,1.0,best_second,wc312caf,8.244596756382498,7.881559917056898,8.772455372611907,7,7,0,1,1,2,1.0
3960,"[[5, 4], [10, 6], [], [], [9, 2], [3, 7], [], [], [], [], [6]]","[None, -3, -4, 1, -3, 3, 0, -1, 0, -1, 1]",7,7,4.0,best_second,wc312caf,8.885302512980632,8.044947049617722,9.243968552956167,4,4,0,1,1,2,3.0
3962,"[[7, 9], [], [], [2, 8], [], [4, 1], [], [9], [], [], [5, 3]]","[-4, 3, 0, 1, 2, -3, -4, 3, 1, -2, None]",103,2,6.0,best_second,wc312caf,8.551014739891748,8.28374674710613,9.119320973589014,2,0,2,0,0,2,1.0
3970,"[[2], [], [], [], [5, 1], [], [9, 3], [0, 2], [6, 4], [], []]","[0, 0, -1, -3, 2, 3, -2, -3, None, -4, 1]",111,8,2.0,best_second,wc312caf,8.361941906144946,7.43543801981455,8.695339376799712,5,5,0,1,1,2,1.0
3976,"[[], [0], [7, 3], [], [], [], [8, 2], [], [4, 10], [1, 0], []]","[-4, 0, 2, 1, 2, 0, None, -4, 2, 2, 0]",149,3,1.0,best_third,wc312caf,8.446341450444287,8.170751423757533,9.011035410141814,4,3,1,0,0,2,2.0
3978,"[[], [3], [], [], [1, 3], [10, 9], [], [], [], [2, 6], [0, 7]]","[0, 1, -4, -4, 1, None, 2, 4, -1, -4, 4]",153,10,0.0,best_second,wc312caf,7.8928255262511176,7.7279755421055585,8.50673873351238,8,8,0,1,1,2,6.0
3981,"[[], [9, 5], [], [], [], [4, 7], [0], [], [6, 0], [10, 3], []]","[3, None, -2, 4, -4, -1, 0, 2, 4, 2, -4]",193,8,2.0,best_third,wc312caf,8.03947991910045,7.637716432664798,8.55159461813357,6,6,0,1,1,2,6.0
3983,"[[], [], [1, 0], [5], [2, 10], [], [], [], [], [3, 5], [6, 8]]","[1, 2, 0, 3, None, 0, 1, 4, 2, 4, 2]",9,2,0.0,best_second,wc312caf,8.461891875631148,8.125335086714289,9.000729834944558,4,4,0,1,1,2,1.0
3986,"[[], [3], [], [], [], [], [4, 5], [6, 8], [10, 0], [1, 3], []]","[2, -3, 1, 4, 1, -1, -1, None, -3, -2, -3]",65,3,5.0,best_third,wc312caf,8.244859395911256,7.88193748927207,8.772765209949783,0,-1,1,0,0,2,2.0
3987,"[[], [8, 9], [], [], [0], [4, 0], [], [], [10, 2], [3, 6], []]","[1, None, -1, -2, 0, 3, 3, 0, -3, 4, -4]",169,10,1.0,best_second,wc312caf,7.990915463091325,7.869019376499023,8.624791202014256,7,7,0,1,1,2,3.0
3990,"[[4, 1], [], [5, 7], [8], [], [], [], [], [], [3, 8], [2, 0]]","[0, 4, 3, -1, 0, -4, 2, 2, 0, 3, None]",5,4,1.0,best_min,wc312caf,8.318254328798844,7.7458682297922685,8.765458531504226,5,5,0,1,1,2,4.0
3993,"[[], [7, 2], [], [0], [10, 5], [], [], [], [1, 4], [3, 0], []]","[-2, -1, 0, -3, 3, 0, 1, -1, None, -4, 1]",113,4,3.0,best_second,wc312caf,7.925518979786926,7.616775808698373,8.47595444339964,4,4,0,1,1,2,1.0
3994,"[[], [8, 2], [], [], [], [9, 0], [5, 1], [10, 3], [], [], [3]]","[-4, 2, 2, -1, 1, 0, None, -1, -4, 0, -1]",163,6,0.0,best_third,wc312caf,8.428580533059634,8.157370441186774,8.99516499031115,4,4,0,1,1,2,4.0
3995,"[[8, 3], [], [9, 1], [], [5, 10], [], [2, 4], [], [3], [], []]","[-1, 4, -4, 2, 2, 2, None, 1, 2, -3, 4]",185,7,2.0,best_second,wc312caf,8.331104548053037,8.066207568006263,8.900412690577081,6,6,0,1,1,2,7.0
3996,"[[], [], [], [2, 6], [7, 3], [], [], [5, 1], [0], [8, 0], []]","[-2, 3, 3, -3, None, 4, -1, 1, 0, 4, 1]",135,5,2.0,best_second,wc312caf,8.940629184845639,7.654917047848321,9.184612223403452,5,5,0,1,1,2,4.0
4000,"[[], [5, 7], [], [], [], [4, 2], [], [3, 6], [0], [8, 0], []]","[-4, None, 2, 4, 0, 0, -2, 3, 0, -1, -3]",139,6,5.0,best_third,wc312caf,8.76795190976342,7.59337419312129,9.037057839832897,7,7,0,1,1,2,2.0
4002,"[[9, 1], [], [], [7, 5], [], [4, 8], [], [6, 2], [], [1], []]","[4, 1, 0, None, -2, -2, -4, 4, 0, 3, 4]",141,6,4.0,best_second,wc312caf,7.949444420250626,7.844632644464681,8.59137258959049,4,4,0,1,1,2,2.0
4004,"[[], [4], [], [], [], [], [0, 5], [], [1, 4], [6, 10], [7, 2]]","[3, -2, -4, -1, -4, -4, 4, -2, -1, None, -3]",53,11,8.0,best_second,wc312caf,8.039157390473237,6.967909201801884,8.33351070898294,7,7,0,1,1,2,2.0
4005,"[[], [7, 3], [1, 6], [], [5], [], [9, 10], [], [4, 5], [], []]","[2, -4, None, 0, 0, 4, 1, -1, 4, 4, -4]",165,9,5.0,best_second,wc312caf,8.965206802770357,6.983789965258135,9.094255892955381,5,5,0,1,1,2,1.0
4006,"[[], [6, 9], [8, 0], [], [], [], [3, 5], [], [0], [4, 10], []]","[-4, None, 1, -4, 4, -2, -2, -2, -2, 2, -4]",33,10,6.0,best_second,wc312caf,8.257385655730436,7.325148957955576,8.589141690728823,6,6,0,1,1,2,2.0
4007,"[[5, 4], [7, 2], [], [], [], [], [3, 8], [2], [], [0, 6], []]","[-4, -2, -2, 2, -1, -2, 1, 0, -2, None, 1]",89,7,3.0,best_second,wc312caf,8.536014945656826,7.195937226475569,8.768418726857403,3,3,0,1,1,2,1.0
4008,"[[10, 5], [], [], [], [], [4, 9], [], [8, 1], [1], [], [3, 6]]","[None, -3, -4, 1, -4, 0, 3, 4, 0, -3, 3]",79,7,0.0,best_second,wc312caf,7.750614732770409,7.784473235736469,8.460622839927844,6,6,0,1,1,2,1.0
4010,"[[], [], [4, 9], [7, 6], [1, 10], [], [], [6], [], [0, 8], []]","[-3, 4, None, -3, 4, -2, 3, -4, 1, 1, -4]",159,8,8.0,best_third,wc312caf,8.10892415597534,7.29641326877392,8.47595444339964,8,8,0,1,1,2,4.0
4011,"[[], [3, 2], [], [2], [9, 0], [8, 10], [], [4, 5], [], [], []]","[1, -4, -1, 2, -2, -4, -3, None, -2, 0, -3]",75,4,3.0,best_second,wc312caf,8.197538739721185,7.845807502637805,8.730043953245016,-1,-1,0,1,1,2,1.0
4012,"[[2], [], [], [1, 6], [], [], [], [8, 3], [5, 4], [0, 2], []]","[4, -4, -1, -3, -2, 4, -1, None, 4, 1, -4]",155,11,6.0,best_second,wc312caf,7.682482446534506,6.833031732786201,8.038189179973203,8,8,0,1,1,2,3.0
4016,"[[], [], [4, 3], [0, 6], [5, 9], [], [], [1], [7, 1], [], []]","[4, -4, None, 1, -4, -1, -2, -4, -2, -2, 2]",151,9,3.0,best_second,wc312caf,8.11552088154677,6.773080375655535,8.347353412124338,5,5,0,1,1,2,1.0
4018,"[[9, 5], [8, 10], [], [], [], [], [7, 0], [4, 3], [10], [], []]","[3, -3, 4, -2, 2, -4, None, -1, 3, 4, -2]",109,8,7.0,best_third,wc312caf,7.853216388156072,7.473637108496206,8.374246182096304,7,7,0,1,1,2,4.0
4021,"[[8], [], [], [], [6, 10], [], [3, 9], [0, 8], [], [], [5, 2]]","[2, 1, -4, 2, None, -2, 0, -3, 3, 1, -2]",133,5,1.0,best_second,wc312caf,9.234935418831563,6.327936783729195,9.288041879640035,2,2,0,1,1,2,2.0
4022,"[[3], [], [6, 1], [], [], [9, 10], [], [0, 3], [2, 5], [], []]","[4, -1, 4, 4, -2, -3, 1, 3, None, -2, -1]",187,7,5.0,best_second,wc312caf,8.21959545417708,7.747596838692886,8.704170559746386,5,5,0,1,1,2,1.0
4025,"[[], [], [], [4, 6], [8, 1], [], [10, 5], [9, 0], [], [0], []]","[2, -3, 0, None, 2, 3, -2, 3, -2, 0, 0]",85,2,5.0,best_min,wc312caf,8.60813018640834,7.9105906122564775,9.01201137703641,1,1,0,1,1,2,1.0
4029,"[[2, 6], [], [], [10, 7], [0, 8], [], [], [], [9, 1], [], [7]]","[3, 3, 2, 3, None, -4, -3, 1, -4, -1, 1]",29,7,6.0,best_second,wc312caf,8.033334015880062,7.6760099320288875,8.563504094279487,5,5,0,1,1,2,4.0
4040,"[[4, 2], [], [], [8, 6], [], [10, 1], [], [0, 3], [], [], [1]]","[1, 0, 1, 3, 3, -4, 0, None, 2, -1, 2]",87,2,3.0,best_third,wc312caf,7.895063498091572,6.113682179832232,8.050384453067021,5,5,0,1,1,2,2.0
4041,"[[], [3, 10], [], [10], [6, 0], [4, 8], [], [], [2, 9], [], []]","[-1, 4, -1, -2, -4, None, -4, -4, 2, 4, -3]",49,10,2.0,best_second,wc312caf,8.154212694914229,7.299121462710799,8.508354242749034,6,6,0,1,1,2,3.0
4042,"[[3, 2], [9], [4, 7], [6, 8], [], [1, 9], [], [], [], [], []]","[None, 2, 3, 1, 4, 3, 3, 0, 4, 0, -2]",59,3,3.0,best_min,wc312caf,7.9208096792886,6.945051063725834,8.240385115516334,7,7,0,1,1,2,1.0
4043,"[[9, 6], [], [1, 7], [5], [0, 2], [], [], [], [3, 5], [], []]","[-2, -3, -2, 2, None, -3, 2, -2, 0, 4, 4]",161,5,4.0,best_second,wc312caf,8.379079889286603,7.499423290592229,8.725994381014571,2,2,0,1,1,2,1.0
4046,"[[], [9, 10], [4, 1], [], [0, 6], [8, 7], [], [], [7], [], []]","[-1, 1, None, -3, 0, 4, 4, 0, -2, -3, -4]",181,6,4.0,best_second,wc312caf,8.126518168780708,7.022868086082641,8.412721169819527,4,4,0,1,1,2,1.0
4047,"[[7, 10], [], [], [6, 1], [], [], [1], [], [4, 5], [8, 0], []]","[4, -1, -4, 4, -3, -4, 0, -1, -1, None, 2]",27,8,2.0,best_second,wc312caf,7.587310506022615,7.377133712833954,8.180600947594447,6,6,0,1,1,2,1.0
4048,"[[4, 9], [], [], [10, 1], [9], [], [8, 3], [], [2, 7], [], []]","[0, 3, 3, -4, 4, -3, None, 1, -3, 1, -2]",101,3,4.0,best_third,wc312caf,8.502485562543963,7.77863014732581,8.897682313454224,0,0,0,1,1,2,5.0
4050,"[[6, 5], [8, 9], [3, 10], [], [0, 2], [], [], [], [9], [], []]","[-3, 1, 4, 4, None, -2, -1, 1, -1, -2, -4]",41,11,8.0,best_second,wc312caf,7.9936199948277435,7.546974117516527,8.487970332739334,8,8,0,1,1,2,1.0
4051,"[[], [], [], [], [6, 8], [7, 2], [10, 9], [2], [1, 0], [], []]","[-3, 2, -2, 2, None, 0, 3, -3, 2, 0, 4]",17,5,5.0,best_third,wc312caf,8.57941653459637,7.368970402194794,8.840145877949936,7,4,3,0,0,2,4.0
4052,"[[], [], [], [10, 6], [], [9, 1], [], [4, 0], [7, 3], [1], []]","[0, 4, 1, -3, 4, 3, -1, 2, None, -2, -4]",55,9,2.0,best_second,wc312caf,8.00503334463711,7.22256601882217,8.381373468273702,6,6,0,1,1,2,3.0
4055,"[[2, 8], [], [], [], [], [4, 7], [5, 0], [], [], [10, 3], [3]]","[1, 3, 2, -1, 4, 2, None, 3, -3, -1, -2]",67,4,1.0,best_second,wc312caf,7.97522083865341,7.472500744737558,8.448057452581375,6,6,0,1,1,2,5.0
4057,"[[10, 9], [6, 4], [], [], [2, 7], [], [8, 5], [], [], [], [9]]","[-4, None, -3, 1, -3, -1, -2, -4, -3, 1, 4]",115,3,1.0,best_second,wc312caf,9.059750013343681,6.685860947068359,9.148677711584076,-3,-3,0,1,1,2,1.0
4058,"[[], [7, 8], [10], [2, 10], [], [], [], [5, 9], [0, 4], [], []]","[1, None, 1, 4, -1, 4, 2, 4, -1, -2, 0]",63,8,6.0,best_second,wc312caf,7.6577552711348655,6.883462586413092,8.036573409707312,8,8,0,1,1,2,2.0
4059,"[[], [9, 2], [], [4, 7], [], [3, 1], [10], [], [6, 10], [], []]","[-1, 2, 2, 4, 1, None, -1, -2, 0, 1, -2]",197,2,6.0,best_min,wc312caf,8.595819511871428,8.00836557031292,9.037652264150466,5,5,0,1,1,2,1.0
4064,"[[], [], [], [0], [8, 1], [3, 0], [4, 7], [2, 9], [], [], []]","[4, 2, -4, 0, 2, 2, None, 4, 3, -2, -3]",371,3,0.0,best_second,wc312caf,8.760609847570002,6.828712071641685,8.895766604056085,5,5,0,1,1,2,2.0
4067,"[[1, 8], [8], [10, 7], [], [], [], [], [6, 5], [], [], [4, 3]]","[-3, -2, None, 0, -1, 3, -1, 3, -2, -1, 4]",263,3,0.0,best_min,wc312caf,8.312135107648412,7.347943823148688,8.634976227072622,6,6,0,1,1,2,1.0
4073,"[[5, 4], [], [], [], [], [4], [1, 3], [10, 2], [7, 6], [], []]","[3, -4, 3, -2, 0, -3, -4, -2, None, 2, -2]",327,7,5.0,best_second,wc312caf,8.569026340056254,7.554334823725747,8.878218658092226,1,1,0,1,1,2,2.0
4074,"[[], [0, 6], [7, 3], [], [], [10, 4], [], [3], [5, 1], [], []]","[4, -2, 4, -4, 4, -1, 1, 3, None, -3, -3]",247,4,5.0,best_min,wc312caf,8.938006576471201,7.533158807455563,9.157361447185297,3,3,0,1,1,2,3.0
4076,"[[7, 6], [], [], [1, 2], [], [3, 9], [], [6], [], [8, 10], []]","[1, 0, -4, 0, -4, None, 0, 2, -4, 2, 2]",271,6,0.0,best_third,wc312caf,8.101677747454572,7.27655640271871,8.464846711044029,4,4,0,1,1,2,4.0
4077,"[[6], [4, 9], [], [5, 7], [], [], [], [], [3, 1], [], [0, 6]]","[1, -3, -2, 4, -2, -1, -2, 3, None, 2, -4]",383,8,1.0,best_second,wc312caf,7.53422832627409,7.364547014255642,8.14583961293684,7,7,0,1,1,2,4.0
4078,"[[], [], [], [0, 1], [7, 5], [], [10, 3], [5], [], [], [2, 8]]","[1, -4, -2, -4, -2, 4, None, 1, 4, 0, 4]",291,11,0.0,best_second,wc312caf,8.264620829411216,7.984803389734406,8.827468112520652,8,8,0,1,1,2,5.0
4079,"[[2], [9, 4], [], [], [], [1, 8], [0, 2], [], [3, 10], [], []]","[1, -4, 0, -4, 1, None, 2, -2, -1, 2, -3]",249,2,5.0,best_second,wc312caf,8.083328608786374,7.933796874815411,8.704336438489404,-2,-2,0,1,1,2,1.0
4080,"[[], [4, 7], [], [], [7], [9, 10], [2, 0], [], [5, 6], [], []]","[-2, 1, 2, -1, -2, -4, 3, 4, None, -4, -1]",261,9,5.0,best_second,wc312caf,8.258940462988459,7.421177528595394,8.61830469278465,5,5,0,1,1,2,3.0
4083,"[[10], [], [7, 5], [6, 2], [], [], [8, 1], [], [], [0, 10], []]","[4, 3, -4, None, 2, 0, 4, -1, -4, -1, -4]",209,10,1.0,best_second,wc312caf,7.48885295573346,7.8252452914317745,8.364042011922061,7,7,0,1,1,2,1.0
4085,"[[9], [], [0, 9], [], [], [1, 3], [], [], [5, 10], [], [6, 4]]","[-1, -3, 2, 3, -4, 3, 4, 4, None, 1, -3]",229,8,0.0,best_third,wc312caf,7.6984827878809465,7.908754738783246,8.50207955360619,6,6,0,1,1,2,8.0
4089,"[[5], [], [9, 7], [], [], [], [0, 5], [3, 10], [], [4, 8], []]","[-4, 3, None, 1, -3, 3, 1, 2, 3, -4, 0]",219,5,2.0,best_second,wc312caf,8.14177220465645,7.062191632286557,8.434028950155469,3,3,0,1,1,2,6.0
4091,"[[], [5, 2], [], [4], [], [], [], [3, 4], [], [10, 1], [6, 0]]","[-4, 2, 0, 0, -1, 2, 3, -3, -1, None, -2]",345,5,2.0,best_second,wc312caf,8.455955881945048,6.230481447578482,8.558335134747413,4,4,0,1,1,2,7.0
4092,"[[], [3, 10], [], [9, 7], [5, 0], [0], [], [], [], [], [2, 8]]","[3, None, -4, -4, 0, -1, -2, 0, 4, -4, 1]",279,10,3.0,best_second,wc312caf,8.18757739559151,8.126222529458525,8.850374303939237,5,5,0,1,1,2,4.0
4095,"[[3, 9], [], [1], [], [2, 1], [6, 10], [], [5, 0], [], [], []]","[-4, -2, 0, -1, -2, 3, 2, None, -3, 3, -3]",215,7,6.0,best_second,wc312caf,7.995643604287271,7.126890808898808,8.345692873253865,5,5,0,1,1,2,4.0
4096,"[[], [2, 0], [], [], [10], [], [4, 10], [], [9, 1], [3, 7], []]","[1, 2, 3, 2, 4, -4, 3, 4, None, 2, 1]",389,2,1.0,best_third,wc312caf,8.615226931687603,7.227662498728654,8.837971491357207,6,5,1,0,0,2,2.0
4097,"[[6, 5], [], [], [8, 9], [10, 3], [], [5], [], [], [], [7, 1]]","[-1, 2, 4, -3, None, 0, 2, 0, 3, -4, 4]",335,7,2.0,best_second,wc312caf,7.937374696163296,7.709756864454164,8.522976436171964,6,6,0,1,1,2,7.0
4100,"[[9, 2], [], [6, 5], [], [10, 8], [], [], [], [], [3, 7], [8]]","[None, 4, 1, -1, -3, -4, -3, 4, -1, 0, 0]",223,6,4.0,best_second,wc312caf,8.293299358711323,7.847371836159789,8.787983396197799,4,4,0,1,1,2,1.0
4101,"[[], [8, 2], [], [], [], [0, 3], [], [10, 4], [], [5, 1], [4]]","[4, -3, 1, 1, 4, -4, -1, 0, -1, None, -3]",201,3,4.0,best_third,wc312caf,8.710784340468422,8.76170676846664,9.4296365315615,0,-2,2,0,0,2,3.0
